cleaned_output_atom_id	component_concept_id	relation_type	evidence_authority	review_required
cleaned-output-atom:cc938d58b5feee274a951b99	sensory.raspberry	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cc99278d5dea6534c55b8554	sensory.wine_like_character	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cc9a4af935f29d8d4345e1db	sensory.pineapple	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cc9b0eb556b396b5d108fa9b	sensory.apple	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cc9eee38d39106ae10edb436	sensory.peach	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:ccac17d4ccf391ecb60ba5bc	sensory.grapefruit	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:ccad3924d37f15a2635e884c	sensory.bergamot	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:ccaf8eff5e9e464599a052c8	sensory.peach	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:ccb348729d58d200d111cd2b	sensory.grape	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:ccb9efe56a6816524031f798	sensory.orange	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:ccbee4db66704fdacd567ebe	sensory.fermented_character	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:ccc03745f282ed102da1f580	sensory.almond	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:ccc2a82943c207e75792bfa3	sensory.apple	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:ccc2beba5c5754319abb4489	sensory.grape	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cccad6d42f3f084cb329de75	sensory.caramel	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cccbf9fa4ad78d40fc470d68	sensory.chamomile	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:ccd22cb59e4ff6661ae1e9a3	sensory.plum	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:ccd4b76a56f824d00ef646a8	sensory.orange	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:ccd72dfbd73c3693c0ca7522	sensory.peach	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:ccd8d0eb4f47bff4ee231c09	sensory.caramel	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:ccdbf59961f57aabb97a7a0b	sensory.grape	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:ccdc5c2994468515b2711bd8	sensory.orange	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cce1e309bf7e23facb25670e	sensory.lime	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cce21740a45b86b6f1cbb148	sensory.sweet	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cce37184492b44649c34b01b	sensory.cocoa	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cce4259f93e0d967b44735d8	sensory.peach	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:ccf8e9df0eb668886a7ae84e	sensory.apple	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cd049b8f44452a93fa9fd301	sensory.sweet	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cd0a7a0ecce5985d0d3267cb	sensory.lemon	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cd0b9a5efe262aecc5561ecb	sensory.vanilla	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cd1756e160323b90781a1e67	sensory.honey	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cd1b9d698e736f3fbcfbc09e	sensory.lemon	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cd21d8c29c272549ac1f5098	sensory.cocoa	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cd2bbbac28339ff139c719c8	sensory.sweet	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cd459ecfc876f1949da46cea	sensory.caramel	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cd48cd7ed377de234408a0fa	sensory.sweet	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cd494a8051b1dc6ff7ce2144	sensory.cherry	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cd4c441037a9d26e61757179	sensory.banana	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cd4c466659efd47918a9359c	sensory.grape	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cd4f87be2e95cb7b545a411b	sensory.pineapple	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cd510e7d8e22995dd7f0000c	sensory.plum	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cd53a5c2384af1b8a629d9c2	sensory.prune	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cd5a665b3acce27e7171812b	sensory.grape	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cd6384dcf0bc4d6fe05bba31	sensory.pineapple	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cd6b976fc8a205f24cb85998	sensory.apple	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cd76183d6c5e7fd75f3b4f9d	sensory.orange	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cd7e20e6c055df0de856c5f8	sensory.blackberry	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cd820055b2cb43d7e6d0e1d8	sensory.vanilla	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cd875985c9bb4cad1bd0cc52	sensory.sweet	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cd875cbb1297b3dba38e52e2	sensory.honey	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cd8ab64f8f759f209659396b	sensory.sweet	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cd8b3b51a48213041487c362	sensory.cocoa	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cd8d79ef3af1ca7ff2dfa060	sensory.orange	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cd9326271a081b4516598fa7	sensory.cherry	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cd9c9cfeca1c1c481e588ddc	sensory.cherry	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cd9d7fe49ad2d34b337d4581	sensory.strawberry	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cd9fa84e79043bc9eae845d3	sensory.raisin	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cda1f77300817950c82e9412	sensory.honey	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cda1f77300817950c82e9412	sensory.lemon	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cda3285f14bacc0259f61e94	sensory.lemon	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cda459e8dcf047e32c0e5b2d	sensory.blackberry	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cda9d90728bb348c4c3621ee	sensory.bergamot	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cdaccab1eea8950b57e08e2e	sensory.caramel	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cdb6574dd3c0e2c05ea8cb13	sensory.vanilla	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cdb67080120ccb7552dc4ac1	sensory.grape	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cdba394fe7622770072a103e	sensory.caramel	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cdbdd9fd971054be0b970d24	sensory.lemon	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cdbddeea2b920850901d7035	sensory.cherry	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cdc2721af0c6e34499e45289	sensory.sour	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cdc4bf2dc3202ca4ef827aed	sensory.jasmine	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cdc5539d57c6c56384b44977	sensory.orange	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cdc798ec63b99d8d90465b85	sensory.cocoa	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cdcd3c4c6278a6ae9432c6cd	sensory.caramel	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cdcf5961f4fb5c1149d2083c	sensory.sweet	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cdd0a2373f95d3406958aba5	sensory.hazelnut	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cddd1b59cccbec0ad1a7efe4	sensory.plum	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cdde5417d6123631f823f61e	sensory.apple	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cddead56748a948b434c1866	sensory.plum	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cddee178932c5372dda6f907	sensory.cardamom	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cde46084880d051d255f6264	sensory.grape	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cde5e9593b1dd78e9998d08d	sensory.raisin	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cde8b3f9fa46875bf35108d1	sensory.grapefruit	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cde9c94ded04d3df58f3a78f	sensory.lemongrass	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cdf04cec3dd4ac7b7460b377	sensory.grape	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cdf3b1d217a2c76805ce022e	sensory.strawberry	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cdf892cd037dc3d4e5eb1904	sensory.bergamot	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:ce015a7e9c8f86a86696c141	sensory.honey	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:ce027226a2e54006e2df2c52	sensory.apple	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:ce05b7a8d7faddc67d4b4fb0	sensory.apple	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:ce05f890bd72d677a7779340	sensory.caramel	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:ce06d9f45e5071601dd5ee5c	sensory.cocoa	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:ce0877ad4bae29a6ce89924f	sensory.jasmine	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:ce0a3579ba78fcb0cb1c04c4	sensory.lemon	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:ce0a5d6b5423b97bb8fd9238	sensory.raspberry	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:ce0bea7ea39f5295a11efb7b	sensory.pear	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:ce0c4b48dd5a128dcf8cd855	sensory.grape	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:ce0f4e1dd6c94d9e0ab8728d	sensory.jasmine	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:ce19b3305d380b6e03c18f0b	sensory.honey	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:ce1d01d123462a59b6aa4ba3	sensory.strawberry	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:ce22fd43cf56ec9c147eca81	sensory.sweet	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:ce24c28dace282f2a842ef1d	sensory.cocoa	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:ce255533bfc415ef1654585a	sensory.cocoa	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:ce26ef86ac630fee13b05be2	sensory.caramel	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:ce276d2cb26685f11f4a6400	sensory.caramel	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:ce31804b7f57018aae33350b	sensory.caramel	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:ce3242727f51afc6873732da	sensory.apple	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:ce35fcc613978cf9fde2df96	sensory.mango	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:ce3e0a4dc0ff2910bf9dd427	sensory.raspberry	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:ce3eb231cbd2e072f58e522f	sensory.bergamot	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:ce472830169e110af167a4a5	sensory.alcoholic	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:ce48b6686e6b547175c162eb	sensory.lemongrass	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:ce5453c1032e95141db8ff1f	sensory.wine_like_character	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:ce5e2a85d0fc5d75ee771a13	sensory.orange	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:ce60fb0226126dda0e1007ef	sensory.peach	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:ce710ff6b661b17ec072de70	sensory.mango	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:ce7f6a576f122c7a5e2712ce	sensory.mango	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:ce8453981e4ceda642b6f124	sensory.sweet	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:ce8530e39528ad003cc58559	sensory.grape	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:ce8a141c07ddf78e9ab1b0a0	sensory.blackberry	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:ce8be548b6f841b46983772e	sensory.raspberry	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cea1e56e8b92ba09fb5bd303	sensory.cherry	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cea5505a3c4f78e2bb112d2c	sensory.cherry	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cea5505a3c4f78e2bb112d2c	sensory.sour	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cea8dde22b6bca5c271847b0	sensory.sweet	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cea8e1d4dca44d1f8172f8a9	sensory.apple	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:ceb95b85a81e92435950387a	sensory.grapefruit	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cec1b18e826fb27cf0becd5b	sensory.strawberry	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cec1db3993b86ba8a42e8cfb	sensory.apple	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cec2bfa817272c39aa1a0ac2	sensory.almond	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cec9ae012b1a1a82ba0c52d5	sensory.cinnamon	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:ced9002db4085140133f29a4	sensory.lemon	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:ceda9f3a610111cc778c24da	sensory.grapefruit	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cedb9ce88b4260dceffd778b	sensory.lemongrass	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cee8cf492f2edee9fe94cf7b	sensory.grape	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cee999f068978678c3311fda	sensory.apple	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:ceebb931a458617780881327	sensory.sweet	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:ceeeb2db4c4cc326d54452a3	sensory.hazelnut	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cef2c9a3f299e16c0d2a6aa4	sensory.grape	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cef2ef59c192a3dd3413adf1	sensory.apple	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cef9e0018fb4bcabd08eae7a	sensory.grape	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cf04bdeadf103cecbed9d292	sensory.peach	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cf0643db5d83e5c4e3bfa1fb	sensory.honey	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cf0ca67ed72ca8b90e782dc0	sensory.peach	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cf136c39790dad802880aafe	sensory.grapefruit	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cf14ad6695c966b93d722add	sensory.apple	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cf18a3a5df587b5d0c6e3259	sensory.lemongrass	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cf1d1a7100620bb70044b988	sensory.orange	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cf2756322f3cf71401e1eb74	sensory.apple	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cf3aa7c887b8e74708a4fe56	sensory.cherry	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cf3d02c57f415ca64b98b893	sensory.lemongrass	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cf45dec3572dac1a45b14b5a	sensory.cherry	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cf494be56d550ec5e3aa4086	sensory.vanilla	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cf52f2d0ec3d8a31ff1fa24f	sensory.lime	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cf536c7a7ea76a0bfee6aa33	sensory.apple	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cf536dbf0b3c3720da0b906a	sensory.sweet	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cf5da38a25cb012fea6dca6b	sensory.apple	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cf615a2b3aca4229aa753d15	sensory.pineapple	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cf6402f8fb499583149c11c0	sensory.cocoa	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cf6402f8fb499583149c11c0	sensory.grape	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cf6402f8fb499583149c11c0	sensory.lime	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cf6402f8fb499583149c11c0	sensory.orange	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cf6402f8fb499583149c11c0	sensory.plum	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cf73895fc1cf833c9706845f	sensory.strawberry	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cf74a7dfd8782c2ba47683a0	sensory.orange	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cf7513f9d5baa9f2060cfc96	sensory.cinnamon	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cf7d181ed48943b3d58f3620	sensory.raspberry	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cf7dd1b61fc0fa0f34f6cdc2	sensory.fermented_character	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cf8129fa16ccb6d5ded15a69	sensory.cherry	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cf857093693404dfb5fc3ff9	sensory.sweet	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cf96d6d7f7c86f7ca60cb3cd	sensory.mango	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cf9ca39152b49719f98a7d67	sensory.pineapple	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cfa7bbbdc2100daa184d41d3	sensory.grape	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cfa9f68f481571fe63a90f9a	sensory.sweet	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cfad2d270ee532a4e4dbafb7	sensory.sweet	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cfaf5ea6b3baa27fec3927c8	sensory.raisin	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cfb820dd9c61b53272f2ebd3	sensory.apple	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cfbd880400e76945c743a0df	sensory.cocoa	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cfc7141953e4918ab0629c2c	sensory.bitter	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cfc7141953e4918ab0629c2c	sensory.orange	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cfcae12c7164c360ddc6e74e	sensory.mango	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cfcd18ca4553b25466936abd	sensory.vanilla	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cfcf616eb49767c96179c2d7	sensory.hazelnut	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cfd1726ce701743a3953ff93	sensory.molasses	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:cfe293a1b5d05bc3c20b4414	sensory.raisin	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
