candidate_key	candidate_inventory_sha256	normalized_expression_sha256	raw_variant_count	occurrence_count	document_count	raw_surface_hash_inventory_sha256	source_document_inventory_sha256	candidate_text_retained
round3i.firstbloom.sha256_7ee840f24106338624f71908ffe029b1829077f79d358fcf16235a606f8e29d6	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	7ee840f24106338624f71908ffe029b1829077f79d358fcf16235a606f8e29d6	1	1	1	8031220fe374f5f8a8aabaf6bdccd208690846d5206126a18633004d11cf1ee2	a57bf393182c86cb28ec0ab4bbe6030414266642cf9cf9ffdee23922246ab87b	false
round3i.firstbloom.sha256_7f9a5bd2aad4d0e4c2cb051aa652b9d6eb7d0dba1e716a3db1b33a15d66a152d	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	7f9a5bd2aad4d0e4c2cb051aa652b9d6eb7d0dba1e716a3db1b33a15d66a152d	1	1	1	59c482cd7bde8e82ad90e75fd864f83cee4cfef9fe9265fed51bedaf949e04e2	ad54159b721705e678319d4cd394c5f851be8d60222f6dd8c4fc06fcee793a11	false
round3i.firstbloom.sha256_7f9ae81582bd8a746b8e52e1a1de6a7993bddffec05220a27bb17798f223c35e	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	7f9ae81582bd8a746b8e52e1a1de6a7993bddffec05220a27bb17798f223c35e	1	1	1	4d6021170abe125de0b0fda33b96691c07827f1e0a7a2bb7d7b977e0f4674094	734fa5cb794658792308669a84a306a51955dcdd35e3dde7287141bd2e6ca88d	false
round3i.firstbloom.sha256_7fac0d20d2d952076508b7a7a6a10883d3f9781c3187ce34a909f00760177b84	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	7fac0d20d2d952076508b7a7a6a10883d3f9781c3187ce34a909f00760177b84	1	2	2	033f640bef030741fdd9d5b40419dd4a662e5371da8d24cf13e42bae77e8e633	dba04792f62bc981ec1c2998ec763387f6a6b11a39c68a8781e94982c190279b	false
round3i.firstbloom.sha256_7fae5926cbfda86b688659d240dc021797f66d646de12b5a383daa066e750a85	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	7fae5926cbfda86b688659d240dc021797f66d646de12b5a383daa066e750a85	1	1	1	acc88434fdde436a3a00a8fbf98c02f1a2c601cb6a92ea774ff0b5c2e885c708	fd0f85d6b581aaef00e55c5e1cf7cbb5de1018bb46f700bae4d0384e584ab9ca	false
round3i.firstbloom.sha256_80308d43006e41957181408348f35e26f244b2654d108bf025bc73a30a98cb5d	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	80308d43006e41957181408348f35e26f244b2654d108bf025bc73a30a98cb5d	1	1	1	9332928c7c42ea1aa84b483f01fda24857772c16d31a040eec73b3be7da8c2e6	efac124c230a8cface176fecbb0e32362aa0df6ed2ff7664af2739f212d1a51b	false
round3i.firstbloom.sha256_80f5c039cb520b5b5138fd89cd6a931c6762c6518ecf542255c38c875fd7a564	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	80f5c039cb520b5b5138fd89cd6a931c6762c6518ecf542255c38c875fd7a564	1	1	1	58e6a9993eabe3ace1e52de4847d2e5f7079ccc1ce2b39834f3ac4e08be37bb6	985c2bcdb31256b917cf9340852c0a754125c3b03395b9ecf4e963dfb9beee00	false
round3i.firstbloom.sha256_8100a76ec15738ae4927e91c8bbf1dff0e7d7fc7dca81162778843db0667f4d6	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	8100a76ec15738ae4927e91c8bbf1dff0e7d7fc7dca81162778843db0667f4d6	1	1	1	cf684705eba34896084b0c6dce3d602af3438f5859192c8b0a0d2f801b0224f6	ac9ebdc4fd4d2c494c8318fa5ba968418fcf87288ac3a801d06b2b26dc49dec6	false
round3i.firstbloom.sha256_813859d5cc8fd76bc3be3526039f0e8e72858fd62f0502dd5c7ef76bae24597f	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	813859d5cc8fd76bc3be3526039f0e8e72858fd62f0502dd5c7ef76bae24597f	1	1	1	f411810ff843518b2bcf7871bc7c905547c537de21d852b26068ccab3994b548	03ca19f3217c9c6e28c091512aa6e48c6f583989fd55f46b7f76b62c8bcf2489	false
round3i.firstbloom.sha256_81eba6dc6f1d4638df89c5fba6ddc88c4343b8289d4d8c5cb6563bd31690fe83	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	81eba6dc6f1d4638df89c5fba6ddc88c4343b8289d4d8c5cb6563bd31690fe83	1	1	1	1f5e574e2d5d133d41013465630bb89df8c3a7a25c54ba296432dedaba1b19b6	2e9604918dd9de814082542166d5585b2240178e640348750cafdcc7ffd3b94c	false
round3i.firstbloom.sha256_81f116680c7e50812522abce29dd943c0c8c56e334fc81ef43483184a923d56e	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	81f116680c7e50812522abce29dd943c0c8c56e334fc81ef43483184a923d56e	1	1	1	99ceb181da96ca90315614b5e70de6cc4aa1f1b0fbc6f3716b3f55a8604e8ed1	55f60e184663847e3aa519d3b3aa0382818392ccc40750e36bafcba9b2030a6d	false
round3i.firstbloom.sha256_826bcb9765f37ded2dfb6e89e06ae241d2c285096442903589e01e3d23806911	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	826bcb9765f37ded2dfb6e89e06ae241d2c285096442903589e01e3d23806911	1	1	1	d2289144d2d9ef0940331f02a0e5306e82a90c36e2642504ee21517bac9614f1	b15b991ca46aec47fd041c92984106eb4ec493e537d61c4ade1007dfb45f1f6c	false
round3i.firstbloom.sha256_8280694f9e17876c545c0b24d4aea06491d8e64a975a7e81f3ffd228f7169f78	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	8280694f9e17876c545c0b24d4aea06491d8e64a975a7e81f3ffd228f7169f78	1	1	1	ce61492beb94e51c0cfe60ebdbca86c0d57b546c76c734e4efc90c1621e5b75f	09d2af98a5fec3819de392e4902935b15b2c18e4df62a23a5cd1db03f1661c90	false
round3i.firstbloom.sha256_82b474347753c5abf84491c2da5ea4a75017487c83b6545709bfc258049e2ff8	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	82b474347753c5abf84491c2da5ea4a75017487c83b6545709bfc258049e2ff8	1	1	1	3b3412d9c06c7f0b7a2bef519e021ea20beaf9606ef95d90c6e947a34d0e4e4a	5e6ee6796b9bd40470a64ab05f6ddcfde46d82662bd8f11553e9b53f0661f044	false
round3i.firstbloom.sha256_82b5e1819445de5cc9f5349ac2eb88a9f68b7c94dbbae7322d2da33e4b5f4a96	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	82b5e1819445de5cc9f5349ac2eb88a9f68b7c94dbbae7322d2da33e4b5f4a96	1	1	1	cde1627e818952016f040b9be10cc9d8078a2f9f2845499055744081cd03ebf8	4b16b5a9116f72e9bb95f4cff72009775b453525b7d7fbdc2555ecf9e3290b0d	false
round3i.firstbloom.sha256_82cc2eb8e7669c2d1670f6f143460c9adda42f7e82e38e1cee8027ce8a2ec1d0	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	82cc2eb8e7669c2d1670f6f143460c9adda42f7e82e38e1cee8027ce8a2ec1d0	1	1	1	253f4c4488dc19268e3195ef1c66bebfddb801c3c8ef5d16fc0c2ff82762bf6f	ac9ebdc4fd4d2c494c8318fa5ba968418fcf87288ac3a801d06b2b26dc49dec6	false
round3i.firstbloom.sha256_82d68a121058172ff532679a8d683add49b386285512ff53f6048a79b6b8e9b7	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	82d68a121058172ff532679a8d683add49b386285512ff53f6048a79b6b8e9b7	1	1	1	ef4744e20d230f3790f3b5f2146a0170b85bb9fff0e5f50c38cbee90f248e0ed	3e7b79ccff0f7667bcdda9316c83c44c239b9f364291ea35a937c2a93e5d080a	false
round3i.firstbloom.sha256_82ff82883d20941e9c9d8126e2fa2bb41909bd7be45709b538c3d8a65c04b3e2	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	82ff82883d20941e9c9d8126e2fa2bb41909bd7be45709b538c3d8a65c04b3e2	1	1	1	5f56beda1061dacc8b83dc2cde633830d8c6e425101ced476aba550475be9f95	3d83f8df81336ae250c0034b866add7f4d7a3d71b029118d2c5de886c9950600	false
round3i.firstbloom.sha256_83007c9e4a3678d65203e267606e89d422839159951799727171fb0053a00102	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	83007c9e4a3678d65203e267606e89d422839159951799727171fb0053a00102	1	1	1	5d5d3f821605ea84b8b255286270862f10119a358ff2b06d71303265950b7676	08a8379ab8eccd024092c501b83cec66733d5a2a5b5ef78ef6d694db0691e46b	false
round3i.firstbloom.sha256_832662f3b28ee938ee8d8d057f4b9464385ade2b91cb645535e81435746873e9	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	832662f3b28ee938ee8d8d057f4b9464385ade2b91cb645535e81435746873e9	1	1	1	b48b5baa15e5a8e2ad817f849f3482ff6f0a27174642fcc7320a55913e7cd49a	05c9237ba9a4e1b9b315b205277902047433edcb3033c0ac1c9d6921557bde26	false
round3i.firstbloom.sha256_83b23e8175834a1693ad7422ccd7a61eddaa2be88b940191532eac23a31b3cd0	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	83b23e8175834a1693ad7422ccd7a61eddaa2be88b940191532eac23a31b3cd0	1	1	1	07de56e5c1ebe07d82e46cf543c6092a7de4084151454e504076caaa67cff861	ba9247d095a275920d70ed30b22dcd414ed0e45ee3211929fd4dfacf908ecd93	false
round3i.firstbloom.sha256_83c14c0e6624adb166f1ebe66afe023811b126a4c71f59590c6a9b1debeabf91	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	83c14c0e6624adb166f1ebe66afe023811b126a4c71f59590c6a9b1debeabf91	1	1	1	17caa325c86ffc673c5b4a9e64e86dd48c64b78a5a4617fbe02677e229930b44	ada196c94a6b0874d492d5f0d03be4acc5740b7123d24db24bd551782a90acdb	false
round3i.firstbloom.sha256_83d50afe0499b7e13c015cbe610ac9653975df1f7d98b22d583ad06b082aaddc	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	83d50afe0499b7e13c015cbe610ac9653975df1f7d98b22d583ad06b082aaddc	1	1	1	cd1a2b0aaef9b5d5266a962525f3ccf60972cc2edbd186b898052972dc406517	dd907b699440e17ece8e1f97af0cc30f3fd9846c94c6989ce46c3e49655e0800	false
round3i.firstbloom.sha256_843ff2957e8701e8a5d1b38146b35dca7de0a6dea7196d92d3453ba8b7e61c39	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	843ff2957e8701e8a5d1b38146b35dca7de0a6dea7196d92d3453ba8b7e61c39	1	2	2	e6e046f6141ac555df68fc7f4b2f3b9ba99a238ca1166e2c3c2c6979ae045838	2e9bb5688eedb9748faba9d1a69229bed866806263745358bda59f22dfba0722	false
round3i.firstbloom.sha256_845ac5398216bf8add7655d3cfc0eb20d3e41f86133e831a4db78b9849fd4d87	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	845ac5398216bf8add7655d3cfc0eb20d3e41f86133e831a4db78b9849fd4d87	1	1	1	2d4f5cb415424fed06676824cc3330c03335d65917bbd72621224e238b4f24ce	9ade680b04d7af8021325b2b73dc9a4873dc9321c19f40286477a8b37f99a7e2	false
round3i.firstbloom.sha256_8543f6eb46b0b4d929b2fd4599d3596640e18b4fadc37f0e557953b2ead9a1fb	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	8543f6eb46b0b4d929b2fd4599d3596640e18b4fadc37f0e557953b2ead9a1fb	1	1	1	9467a11c9a6451ef9709cce3d4f56b8455539f2edacee95f4321ae44c7195cc1	1d5b9eb3b20b2789136a5ad15e80223a53896a816787afe8dc68199b9ba59c1e	false
round3i.firstbloom.sha256_854b56126edf4431a17c40c1a2c52ced1e2b59ad32e8f5fd43cb678796b04a7c	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	854b56126edf4431a17c40c1a2c52ced1e2b59ad32e8f5fd43cb678796b04a7c	1	1	1	5077b65d66325a304e831cac0dc59fc1c418d96d3ee1f1c86548f321ea513937	17a689ea6ec38d3cc04846d1636ae9a288f07fcb823ad3b0f7ff08fab0f420bf	false
round3i.firstbloom.sha256_85cb8452b7f8612fcaa5d52b9bdeb9f1b1a820f6d73cf04acb25295d8e3c4731	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	85cb8452b7f8612fcaa5d52b9bdeb9f1b1a820f6d73cf04acb25295d8e3c4731	1	1	1	3594d1b6e087ba963f3ac861fb56dd1bb52fb98ba2580534c43b5d6d19880c7b	1d32865253523dc6d80f37240b2c96fd59895b650e6875f2aa949bd3688019a0	false
round3i.firstbloom.sha256_86218595261bfa1bf9f235cf9e81766e8b2aa44ab8d09c77e37d399c42583eb7	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	86218595261bfa1bf9f235cf9e81766e8b2aa44ab8d09c77e37d399c42583eb7	1	1	1	daaaf039fd16f6808688bfc760aa0af163956e0e676f978197adb72309b92960	a222affb387f10429f5045eb857dd56bab96872cf8b22fadde6f20f33db9392a	false
round3i.firstbloom.sha256_871024fab894938b051f3498b841cd96afa3f0496aeb0aa5c847e0e0f76be15d	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	871024fab894938b051f3498b841cd96afa3f0496aeb0aa5c847e0e0f76be15d	1	1	1	d7bebddb473bc116c3e2bc37d888f101dfbd28630b086deed7acd036fa0e13ff	21fa8027fa915c8427ca1840365a08f6c161c0e91c1602783f26404f806f707c	false
round3i.firstbloom.sha256_87b0b21bebf590f49a22477292c19f8f2c0a907c6fc6eeea75a69e96666bbbab	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	87b0b21bebf590f49a22477292c19f8f2c0a907c6fc6eeea75a69e96666bbbab	1	1	1	501e60f550b5108c5b6f99a6b9251ce46502fa14200d655b48b7a410b4baa086	dd1d35ca8bb3eaf1d4f3be3a9e25b21ac86b185db7811ce4803030cfe55af98e	false
round3i.firstbloom.sha256_87d9e20705c112473bfd89557630d0d230c68e8d18e67ee7434cc6dd9ff2e898	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	87d9e20705c112473bfd89557630d0d230c68e8d18e67ee7434cc6dd9ff2e898	1	1	1	dbd8b20c0d65c9a6cde4bef897ae8213ca19184027de33aa1051f15bba0063d6	64991e393b4427d5c1e4cfd9c5aaea00848f697dd83c6be4c0fbf4ad252ee35b	false
round3i.firstbloom.sha256_880dcf438a70759e15792bd11d9d7b50b50a656a055f724c68dd52fa60a0fc62	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	880dcf438a70759e15792bd11d9d7b50b50a656a055f724c68dd52fa60a0fc62	1	1	1	083fb0aee22468fd7430b524d505203041063c919493a64e10d082b13898600a	73d0e5adabc4f2504281506fdccbb3a55f4fb4a110501a07848724bc7c7f2863	false
round3i.firstbloom.sha256_886f257989b918aa279a9d21690edb9482db359f42886ee9bacc4b058aceb175	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	886f257989b918aa279a9d21690edb9482db359f42886ee9bacc4b058aceb175	1	1	1	0c7c8fcff0e97ed888d9ca34402a7d40e87bea125ea4cffe24785ac8a8669f5f	0b0319ceda076081d7a94a027f812ea1031b2835583aa72b5a610971368e7921	false
round3i.firstbloom.sha256_88bb0da782f3035e0e6435a7a9637ec5d43e73ba0585dc501a093afd67db854f	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	88bb0da782f3035e0e6435a7a9637ec5d43e73ba0585dc501a093afd67db854f	1	1	1	1ac3f9c59cbeda4673101d696f4a3bb7d29f586c55e802addedbe00c8f5309c5	5c487152b5a0d08db46ce35ae99be3c33295244096e5431602503b3d5ba9064e	false
round3i.firstbloom.sha256_88c946882ac9f294660e6d0a771ca73c25b92f88f5e98a409f86d8add103ae4b	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	88c946882ac9f294660e6d0a771ca73c25b92f88f5e98a409f86d8add103ae4b	1	2	2	4aa3d73cda1dbe748aae687d4142fc56f8c96f486e7b7ef7fc96354151c10432	67ac32dd37910e68f0b57183d6efd0304b2960b7805640f51c0b494279c5f2b1	false
round3i.firstbloom.sha256_88eebf2ea1fddac313c889f919cd796c59077d1861fa78802f566d88e8fd81b9	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	88eebf2ea1fddac313c889f919cd796c59077d1861fa78802f566d88e8fd81b9	1	1	1	2c49d5c97b5d4967bc12029bfb293bf84a631ede88c24b82e6c29c23c2e50c52	5b3523a46d1a7f36f50c2f6da09cd335b0aa1480f1f4e7402d37b0c76a097fd6	false
round3i.firstbloom.sha256_89f4723bc97505d508720e9c9686f18eec2dd6f6bbefe80eee51b9d8f739ac01	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	89f4723bc97505d508720e9c9686f18eec2dd6f6bbefe80eee51b9d8f739ac01	1	1	1	9023b69e7f56bed74dfc4a4beb01baf9973e2022f8ceadddebbe6e3e466287dd	e0d2fdefd613f1e40fc559f8bd71a7649303d27a0b79f9f2d4aafaf8c544ddd0	false
round3i.firstbloom.sha256_8a259350a87f7d792da8d73426d9b98ba3dacc668c3d1acf389fe89811ce8b57	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	8a259350a87f7d792da8d73426d9b98ba3dacc668c3d1acf389fe89811ce8b57	1	1	1	c884e8d2cb7a410cb9d6a555dafd4989c05379deb74741fe3d86e5d85c8dc1fd	2bf1bcb0aae1bc40620b82704b30ad25d565f90de84ead246e12a928c71cf59d	false
round3i.firstbloom.sha256_8a8294fb7097c12d0ab0bf0916ee1583a8def3be5160880454ced4cc99bec4df	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	8a8294fb7097c12d0ab0bf0916ee1583a8def3be5160880454ced4cc99bec4df	2	3	3	f2a56f2b0eda9caaec4ae35a152afb79f17150c38e97a589113829d56ef4e0e8	1da4d8189d0336c4a9ae133c0d527b3a0ec7696c1784e80fbdafc069b5377f87	false
round3i.firstbloom.sha256_8a8cb2ab95c7f7722399e5a0eb47abaf84076100e3fdd2c5a43cca0348e6bd04	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	8a8cb2ab95c7f7722399e5a0eb47abaf84076100e3fdd2c5a43cca0348e6bd04	1	1	1	74de22c165be497b79421529c374abf11d15485cc3c0133179d29be61e4153f7	db99deb1de5bb1c9deb41f9a35d38340f2368becdc22b5948a57b55bdd42ce36	false
round3i.firstbloom.sha256_8a97e84d03973013261c810c5930186ca2a59a91c24be1051592c919f8ec5b2a	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	8a97e84d03973013261c810c5930186ca2a59a91c24be1051592c919f8ec5b2a	1	1	1	9b5531b28f6a8c442673ea979a9ad8425057661bd4dbd5168d4fb0daf73f35d4	54bd9807c8326cdf28e6e30fab31eb1292be49b690b7da7e05f61b0d5304d11d	false
round3i.firstbloom.sha256_8aa8f96b10b41c8850fbe9570bc1936cba9faa8f2b08407c9427e2c8522331c3	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	8aa8f96b10b41c8850fbe9570bc1936cba9faa8f2b08407c9427e2c8522331c3	1	1	1	b6e817a1d748bb00c4c7b7e257eb8b269d44e8ecb82c0388f876e4bdcb404ecc	c651c56cc3374c2fe634cd425a18143c3c33a8e11d0395a47f796b29befd588e	false
round3i.firstbloom.sha256_8b5dd9a02c701a820cdba7c30ec4476cef73facfa4d4535b3e1d013c0a953d39	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	8b5dd9a02c701a820cdba7c30ec4476cef73facfa4d4535b3e1d013c0a953d39	1	1	1	f65f7d4a1358efd37ec7a12e90d18f8f30df58aa2269180151e613aba9fc1df3	b67241db1ac85e28eb18c8f0aeba7170bc2b2d89c662a35cad43197d9053702c	false
round3i.firstbloom.sha256_8c226f62f50613a24caab233c1a4404981aaf8361a4bcd7615fa9fb82026585d	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	8c226f62f50613a24caab233c1a4404981aaf8361a4bcd7615fa9fb82026585d	1	1	1	1354baf68cfe0ba7ed143eeca6c55cc0af0f21f0e831b16deb1a1c6c62b63843	1bd8c7a8305d72cf4b564e13e9d0a11289875fcca0683fa467c4d757fc56cbf0	false
round3i.firstbloom.sha256_8c52fa44970944335a009ad3eb51bbe6b27b185d4345897920c51730e8f10975	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	8c52fa44970944335a009ad3eb51bbe6b27b185d4345897920c51730e8f10975	1	1	1	a7f7ffa6ceba28bd93ff7b2e38091f56ad091f8fe2e78ce8b5de9da330724e98	48a87e82f0c3f9e416bb0102e7a8087d9b77ad37aa95e87305a5fc91001237d9	false
round3i.firstbloom.sha256_8c67223bc4e29ab15ba5b557467a3dd5e21089ec8319b04f9fbb0c81a200834b	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	8c67223bc4e29ab15ba5b557467a3dd5e21089ec8319b04f9fbb0c81a200834b	1	1	1	d5512a18d0a02164fa3b795503d0f8ef96a55e7c939525f07f24b29ac520811d	fc9725d55e33ab8d1c6ef4dffa9bcf9fc697d9ec250ea9bd1959d173e48a2eca	false
round3i.firstbloom.sha256_8cb49affafa6220fcd8fe5f58403d1c7af734938b50f8ac34e032b636edd3913	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	8cb49affafa6220fcd8fe5f58403d1c7af734938b50f8ac34e032b636edd3913	1	1	1	37921b8e57d9184bc8bda8ef60e1b924150948a255888d3bd80241ff3579d8d4	46458de1f2a4d23e15ac099782b67191bb9096d91b3653c1cda4891c76471fb2	false
round3i.firstbloom.sha256_8d16498453b03d4420d90362d71e6c36bb1564aeea53f36f206746e7cb5a5175	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	8d16498453b03d4420d90362d71e6c36bb1564aeea53f36f206746e7cb5a5175	1	2	2	4ca50552bad184c2689a42db6b6dab991f6e42eaed252b8144db002fb73a068c	bf4d4ec1c12c2a41d0d994baa6a055117114db3316a01a747c31150bfce2377c	false
round3i.firstbloom.sha256_8dbf0fef5d358e81a8fcbc5a58b3a6fdc24b55963299cfc90b1d19be02ff5aa0	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	8dbf0fef5d358e81a8fcbc5a58b3a6fdc24b55963299cfc90b1d19be02ff5aa0	1	1	1	835e2a895d7f497b6b008e1b9b482388c72d29fb040a9792e0814f2796af4c82	674475ed7770a922dbc4ebd9f308ad8ac19af0cda57bf497f6a421a92f8b6251	false
round3i.firstbloom.sha256_8df60f42efb2d7494cd4b30fd3965c9a17337a41e1d2ad0ac421a07ca5c13265	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	8df60f42efb2d7494cd4b30fd3965c9a17337a41e1d2ad0ac421a07ca5c13265	1	1	1	4fd3c618a35dafa35b681ee99d08422ea1dc4dedcc103cdb4fb4baad5ddf9193	1d74c4f2d75994c669afcce4fe8d1698b8566706996ba621907a39648ad56eeb	false
round3i.firstbloom.sha256_8e0a868e7050ccbf9cd601c6e5e5a0381f67fd3644fbc26876947efe5aa13731	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	8e0a868e7050ccbf9cd601c6e5e5a0381f67fd3644fbc26876947efe5aa13731	1	1	1	82a58342eb3777b0dcd3080a4877132761691aadd75e997cb2130976f6742041	51b0a777794b0371a80d34df52cffe63d7e8bd0407f347f422c10a9d8da24a8b	false
round3i.firstbloom.sha256_8e592dfcb289ac5f9f2401a597d501c810aef4bf12a64fd1b27b6b5c67fe95bc	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	8e592dfcb289ac5f9f2401a597d501c810aef4bf12a64fd1b27b6b5c67fe95bc	1	1	1	c3536cad1e2557d5a47b90301a53685ab1e5de75c7c9f53e987d87d964aac1eb	389a03c646258e3f0650ea1e6a372d27df62b6cff8f0f893bf6bceda6579036a	false
round3i.firstbloom.sha256_8eb79a7236179f15dae6c7081b6218091b5cf8aa0c58c5f8ecbfdc006a435f4f	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	8eb79a7236179f15dae6c7081b6218091b5cf8aa0c58c5f8ecbfdc006a435f4f	1	1	1	55d1d0f988bd70ebb4f478e95a310a05bfc33cbb71027384a07cfb4fb623bbd8	e70570bdc688be5a2771f7c4b747be485aa85fdf7c783be212070fb1d24a8ccd	false
round3i.firstbloom.sha256_8ee3e51c0d9cadcbcdbe49b72f904f0b335dc0ff8b894b030fceb0016282ee3a	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	8ee3e51c0d9cadcbcdbe49b72f904f0b335dc0ff8b894b030fceb0016282ee3a	1	1	1	4f9ba7b90205fcb1ae1b7f4efa45bed8bcb675234ca36e85d5ba3c0311afe99c	237b02b771633085cd5749e3bfc3c35455b0105efba14a61843478ad9962d166	false
round3i.firstbloom.sha256_8f3b22393419d68b21d43d32d905523cd1e35da117f331ee283821aac73b5d78	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	8f3b22393419d68b21d43d32d905523cd1e35da117f331ee283821aac73b5d78	1	1	1	0e90cec3c1a1da3d0f21b4a1ac8dbf9722e09b7b62323a0b707c443eafb3846e	398dbf1e24be4c1ae379d313cd3e725f9abea31a541d4e3984d662d146ed984e	false
round3i.firstbloom.sha256_8f7452db80383a70e81daac41e488563c661d91a6e4f000e8294208410939e2d	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	8f7452db80383a70e81daac41e488563c661d91a6e4f000e8294208410939e2d	1	1	1	61a8f3a56f5c5fe20a07e936e5e3ac9008c8f83befe324ae6837d70756ac0004	e13e32bff79297d56ed4fd5495ac3db1d8e690007431102e86d64bdd14f0f6be	false
